ID,Title,Runtime,Rating,Votes,MPAA,ReleaseDate,Year,Month,Day,Budget,Opening Weekend,Cumulative Gross,IsDc,IsMarvel,Cast1,Cast2,Cast3,Cast4,Cast5,Director1,Director2,Director3,Director4,Director5,Producer1,Producer2,Producer3,Producer4,Producer5,Company1,Company2,Company3,Company4,Company5
153944,The Wreck of the Hesperus,,5.1,23,Approved,2/11/1944 0:00,1944,2,11,,,,,,Mel Blanc,Jack Mercer,,,,Mannie Davis,,,,,Paul Terry,,,,,Terrytoons,,,,
307608,Ulemae 7: Dolaon Ulemae,86,4.8,12,,12/23/1992 0:00,1992,12,23,,,,,,Hyung-rae Shim,Bong-geol Lee,Jong-Chol Yang,Ji-Yeong Jang,Tae-woo Jung,Jong-ho Lim,,,,,Du-an Hong,Cheong-gi Kim,,,,Seoul Donghwa,,,,
1100023,Tonight We Fly,10,,,,3/29/2000 0:00,2000,3,29,25000,,,,,Helena Bereen,Barry Cassin,Derek Halligan,,,Fintan Brady,,,,,Eamonn Devlin,Paul Largan,,,,Triplevision,,,,
151697,The Mysterious Stranger,7,6.3,18,,12/21/1948 0:00,1948,12,21,,,,,,Tom Morrison,,,,,Mannie Davis,,,,,Paul Terry,,,,,Terrytoons,,,,
7000370,Team-up,,,,,9/29/2016 0:00,2016,9,29,800,,,,,Daniel Cahill,Richard Boa,Naomi Miller,Craig McGinlay,Ailsa Lonsdale,Graeme Cassels,,,,,Myke Hall,Ryan Pasi,David White,,,Unaccredited Media,,,,
3799858,Tales from Development Hell: Waiting for Man of Steel,8,,,,6/13/2014 0:00,2014,6,13,400,,,,,Geoff Cotton,Pierce Hunt,Bhavnisha Parmar,,,Eoin Mason,,,,,Shawn Cain,Andrew Jones,Eoin Mason,Janis Thomas,,Shruggable Effort Productions,,,,
1355711,Neutral Man,,7.4,14,,4/4/2009 0:00,2009,4,4,5000,,,,,Curt Carlson,Rob Chinery,Soctt Chinery,Tommy Chinery,Ralph Colombino,Rob Chinery,Scott Chinery,Tommy Chinery,,,Rob Chinery,Scott Chinery,Tommy Chinery,Jonathan Pal,,Leftside Pictures,,,,
156251,8 Kamen Riders vs. Galaxy King,,6.5,29,,3/15/1980 0:00,1980,3,15,,,,,,Shôtarô Ishinomori,Hiroaki Murakami,,,,Shôtarô Ishinomori,,,,,Tôru Hirayama,,,,,Ishinomori Productions,,,,
8706710,Spider-Man: The Hunt,6,,,,10/7/2018 0:00,2018,10,7,500,,,,,Jake Troughton,Adam Raynes,,,,John Benney,,,,,John Benney,Adam Raynes,,,,Two Cubed Productions,,,,
151402,Loves Labor Won,7,5.6,16,,10/15/1948 0:00,1948,10,15,,,,,,Roy Halee,Ken Schoen,,,,Mannie Davis,,,,,Paul Terry,,,,,Terrytoons,,,,
292052,Killing vs. Frankenstein,,4.4,8,,5/6/1968 0:00,1968,5,6,,,,,,Oktay Gürsel,Oya Peri,Gültekin Ceylan,Ferhan Tanseli,Aynur Aydan,Nuri Akinci,,,,,Nuri Akinci,,,,,Ömür Film,,,,
2382969,Revive! Ultraman,25,6.8,5,,3/9/1996 0:00,1996,3,9,,,,,,Susumu Kurobe,Masaya Nihei,Akiji Kobayashi,Sandayû Dokumamushi,Hiroko Sakurai,Masahiro Tsuburaya,,,,,Kiyoshi Suzuki,,,,,Tsuburaya Productions,,,,
149769,Bad Bill Bunion,7,6.4,21,,11/9/1945 0:00,1945,11,9,,,,,,Dayton Allen,,,,,Mannie Davis,,,,,Paul Terry,,,,,Terrytoons,,,,
152673,Super Mouse Rides Again,7,6,30,,8/6/1943 0:00,1943,8,6,,,,,,Mel Blanc,Tom Morrison,,,,Mannie Davis,,,,,Paul Terry,,,,,Terrytoons,,,,
146537,Carmen's Veranda,7,7.1,17,,7/28/1944 0:00,1944,7,28,,,,,,Roy Halee,,,,,Mannie Davis,,,,,Paul Terry,,,,,Terrytoons,,,,
805530,Form 3254-A,6,7.6,5,,7/20/2005 0:00,2005,7,20,2900,,,,,Tatum B. Dunn,Jeff Krebs,Caroline Macey,Warren Moore,Jeff Polinsky,Duane Trammell,,,,,Mickey Harrison,Steve Montal,Brian Patrick Read,Duane Trammell,,Atomic Toast Productions,,,,
1544543,Goggle-Man!,10,,,,9/19/2008 0:00,2008,9,19,,,,,,Matthew Bacis,Ian Casselberry,Alejandro Gutierrez,Lizzie Morse,Joey Olivas,Matthew McGlennen,,,,,Luke Brown,Matthew McGlennen,Craig Oliver,Amy Sheppell,,Zenglennen Productions,,,,
1099963,The Great Detective,13,7.1,17,,9/2/2007 0:00,2007,9,2,5000,,,,,Robert Trahan,Dick Strohmeier,Mary Lea Williams,Richard Gang,Ralph David Westfall,Andrew M. Young,,,,,Mary Kerley,,,,,North Carolina School of the Arts,,,,
1320389,Max the Hero,13,7.3,17,,10/20/2007 0:00,2007,10,20,26000,,,,,Bill Corbett,Michael J. Nelson,Kevin Murphy,Stew Goldstein,Mike Salva,Mike Salva,,,,,Stew Goldstein,Mike Salva,,,,Project Meatball,,,,
1881011,Missend Element,9,,,,3/17/2011 0:00,2011,3,17,1000,,,,,Caroline Bech,Corné Henri Bibo,Tamara Bosma,Robin de Ridder,Reza Ibrahim,Michael Fisher,,,,,Louis de Mast,Denise Pothoven,,,,Jong Belegen ROC A12 Ede,,,,
1519328,Yellow Kid,111,2.1,467,,6/27/2009 0:00,2009,6,27,22000,,,,,Kaname Endô,Ryo Iwase,Marie Machida,Kazuki Namioka,Hideki Tamai,Tetsuya Mariko,,,,,Takashi Hara,,,,,Tokyo University of the Arts,,,,
6159030,Batman vs Superman: The Best Superpower Ever,6,,,,10/17/2016 0:00,2016,10,17,,,,,,Nic Davidson,J.R. Meehl,,,,Woody Smith,,,,,Woody Smith,,,,,FilmSmith,,,,
408271,Tomorrow's Memoir,27,7.5,285,,3/7/2004 0:00,2004,3,7,2000,,,,,Stephen Jefferys,Michael Collier,Jason Bell,Michael Irwin,Brock MacKay,Jim Cliffe,,,,,Margery Bedford,Doug Brown,Jim Cliffe,Kulchera Matson,,Temporal Ellipsis Productions,,,,
760247,Short Tongue Freddy,25,,,,7/29/2005 0:00,2005,7,29,300000,,,,,Rick Howland,Cliff Saunders,Rick McVittie,Matt Holland,Nadia Dawn,Kevin Schjerning,,,,,Craig Cornell,,,,,Craig Cornell,Optix Digital Pictures,,,
9333952,Carl and Doug,9,,,,11/16/2018 0:00,2018,11,16,,,,,,Chad Moeun,Mimi Alexander,Rene Aquino,Matt Bruneau-Richardson,Blake Cordell,Jak Khampadith,,,,,Matt Bruneau-Richardson,,,,,Tiny Siren Animation,,,,
52331,Sûpâ jaiantsu - Uchû kaijin shutsugen,45,6.1,14,,4/28/1958 0:00,1958,4,28,,,,,,Ken Utsui,Chisako Hara,Akira Nakamura,Makoto Abe,Hiroshi Asami,Akira Miwa,,,,,Mitsugu Ôkura,,,,,Shintoho Film Distribution Committee,,,,
1935862,Nesokrushymiy,5,1.9,15,,6/4/2011 0:00,2011,6,4,,,,,,Sergey Twob,Pavel Lankin,Mikhail Bondarev,Nikolay Yeriomin,,Nikolay Yeriomin,,,,,Anna Dji,Pavel Lankin,Sergey Twob,Nikolay Yeriomin,,PP Studio,Yunaya Kiska i Stariy Pios,,,
1756763,Superhelde,,4.1,19,,4/22/2011 0:00,2011,4,22,1200000,,,,,Ivan Botha,Neil Sharim,Andrew Thompson,Lelia Etsebeth,Ciske Kruger,Stefan Nieuwoudt,,,,,Danie Bester,James Carroll,Lucia Meyer-Marais,C.A. van Aswegen,,The Film Factory,,,,
366524,Go-Go Boy (Prelude),,,,,9/29/2002 0:00,2002,9,29,,,,,,Christopher Gaze,Tahmoh Penikett,Gabrielle Rose,Connor Widdows,,Kenneth Sherman,,,,,Dwayne Beaver,Kenneth Sherman,,,,Karma2000,,,,
3524416,Batman Beyond Angel of Death,5,7.9,15,,9/21/2008 0:00,2008,9,21,800,,,,,Andrew Harvell,Travis Landry,Brock Reindl,William Phelps,,Travis Landry,,,,,Travis Landry,William Phelps,,,,Men With Ties Productions,,,,
487584,"Electrika kasi, eh!",,,,,1/29/1977 0:00,1977,1,29,,,,,,Trixia Gomez,Chanda Romero,Celia Rodriguez,Ronaldo Valdez,Orestes Ojeda,Danilo Cabreira,,,,,Mon Carrion,Siony Timbol,,,,Alleluia Pictures,,,,
392747,Saskin Hafiye Kilink'e karsi,,4.9,16,,9/29/1967 0:00,1967,9,29,,,,,,Sadri Alisik,Murat Soydan,Nurlan San,Cevat Kurtulus,Sunay Sun,Natuk Baytan,,,,,Hulki Saner,,,,,Saner Film,,,,
1571405,Imagining Love,20,7.7,39,,6/10/2009 0:00,2009,6,10,5000,,,,,Lauren Pressdee,Dominic Woodward,Steve Garry,Ian The Fish,,Nick Gillespie,,,,,Devlyn Hughes,,,,,Cockle Productions,,,,
1180330,Anton Who Nobody Sees,5,7.2,14,,3/11/2008 0:00,2008,3,11,25000,,,,,Leif Andrée,Max Nyström,Åsa Älmeby Thorne,Göran Holm,Johan Walfridson,Anders Habenicht,,,,,Joel Burman,,,,,Dramatiska Institutet,,,,
9547076,A Fanboys Tale,60,,,,8/7/2018 0:00,2018,8,7,500,,,,,Jason E. Brown,Ariel Cal,Sergio Cal,,,Jason E. Brown,,,,,Jason E. Brown,Ariel Cal,Sergio Cal,,,BrownFamilyTree Productions,,,,
183251,Tobidasu rittai eiga: Inazuman,33,5.8,5,,3/16/1974 0:00,1974,3,16,,,,,,Daisuke Ban,Hiroko Saito,Shôzô Îzuka,,,Minoru Yamada,,,,,Tôru Hirayama,Susumu Yoshikawa,,,,Toei Company,,,,
2320065,The 80-Fives Are Born,8,,,,5/8/2011 0:00,2011,5,8,,,,,,Neil Arnote,James D. McCartney,Jennifer Scott,Jennifer Tran,Joseph Tran,Joseph Tran,,,,,Neil Arnote,Spencer Downie,Andy Dugan,James D. McCartney,Jennifer Scott,Moving Train Pictures,,,,
4154594,"Gotham, TX",,,,,10/26/2014 0:00,2014,10,26,,,,,,Michael P Gardner,Avi Lake,Matthew Bramlett,Jessie Fahay,Danae Falvo,Aaron Kirk,,,,,Cilton J. Beard III,Matthew Bramlett,John Mark Clawson,Aaron Kirk,Rachel Lake,From The Top Turnbuckle,,,,
4661408,Suicide Knights Saga: REAP,74,,,,2/28/2015 0:00,2015,2,28,10000,,,,,Wes Clark,Key Dieck,Renelle Palmer,Megan Harley,Kain Malice,Steven Sabell,,,,,Wesley Clark,Renelle Palmer,Kacee Sabell,Steven Sabell,,Cinemerc Productions,,,,
1629250,De fantastiske 3,14,8,5,,8/31/2009 0:00,2009,8,31,,,,,,Camilla Bargmann,Martin Buch,Frantz Christophersen,Jan Elhøj,Mathilde Flinth,Esben Tønnesen,,,,,Bo Ehrhardt,Birgitte Hald,Eva Jakobsen,Kristina Pedersen,,Nimbus Film Productions,,,,
3100240,Edge,25,,,,12/30/2013 0:00,2013,12,30,,,,,,Veronica Viruet Simpson,Chris Marks,David Ausem,Wil J. Jackson,J. Allen Rager,Jeremiah Erikson,,,,,Jeremiah Erikson,Chris Marks,Erica Sade Paul,Antonio Zarro,,Jötunn Productions,MoonBreak Productions,Palm Beach Atlantic University Films,Splinter Studios,
151564,Mighty Mouse and the Pirates,7,6.1,26,,1/12/1945 0:00,1945,1,12,,,,,,Mel Blanc,,,,,Mannie Davis,Connie Rasinski,,,,Paul Terry,,,,,Terrytoons,,,,
3112610,Villains Anonymous,6,7.1,8,,8/11/2013 0:00,2013,8,11,200,,,,,Iliana Barron,Kellie Cage,Charles Ewing,Evan Fries,Tim Garrity,Ian N. Kellett,,,,,Lauryn Kellett,,,,,Liquid Luck Productions,,,,
4116396,The Nightrunner,17,,,,6/12/2016 0:00,2016,6,12,16000,,,,,Lester Greene,Joy Shatz,Bettina Skye,Alexandra Kumala Moerdomo,Jeffrey J. Scott,Aaron Sinclair,,,,,Massiel Hernandez,Jarl,Caitlyn Mytopher,Don Sinclair,Sherona Sinclair,Crushed Rockets Motion Pictures,,,,
5944474,High Risk,7,,,,7/31/2016 0:00,2016,7,31,500,,,,,Rositsa Aleksandrova,Eli Aries,Clint Eisenzimmer,Linda Gamette,David Liller,Bob Welsh,,,,,Bob Welsh,,,,,Ambrosia Art And Film Studios,,,,
150058,Cat Alarm,6,5.2,24,,12/31/1961 0:00,1961,12,31,,,,,,Tom Morrison,,,,,Connie Rasinski,,,,,William M. Weiss,,,,,Terrytoons,,,,
3863980,Ch05En,,,,,10/29/2014 0:00,2014,10,29,,,,,,Michael O'Neal,Joe Palubinsky,Victoria Viveiros,,,Douglas Farra,,,,,William Dickstein,Douglas Farra,,,,House of DON Productions,,,,
6385016,Metalloid: Freshman,,,,Not Rated::(theatrical rating),7/20/2018 0:00,2018,7,20,400,,,,,Stevie Wittlieb,Shea MacKenzie,Tammy O'Neal,Stefan Castro,Jordan Peralta,Chase Diedrich,,,,,Chase Diedrich,,,,,Diedrich Films,Metalloid Productions,,,
307268,Oigyeseo on Ulemae,80,5.8,30,,8/5/1986 0:00,1986,8,5,,,,,,Hyung-rae Shim,Eun-kyeong Cheon,Dae-uk An,Yong-su Eom,Min Yu,Cheong-gi Kim,,,,,Cheong-gi Kim,Chun-beom Kim,,,,Seoul Donghwa,,,,
2903648,Super: A Short Film,17,,,,5/11/2013 0:00,2013,5,11,21700,,,,,Erin Brehm,Camille Farnan,Jack Burk Goldman,Mark Hawk,Gus Kelley,Paul Goleburn,,,,,Edward Flax,Elizabeth Flax,Glen Goleburn,Paul Goleburn,Gerald Isenberg,G2 Productions,Stranger Studios,G-Squared Productions,,
10054276,The Ride Home,8,,,,5/16/2011 0:00,2011,5,16,1000,,,,,Rollyn Stafford,John Branch,Jordan Wilgus,Andrew Wakefield,,Christopher Jayawardena,,,,,Christopher Jayawardena,Janaka Jayawardena,,,,Dark and Moody Productions,,,,
479091,Love & Plutonium,86,6.4,19,Not Rated::(self-applied),6/23/2005 0:00,2005,6,23,25000,,,,,Nate Topie,Meghan Vigeant,Jacquie Floyd,Mark C. Holden,Maggie Patton,Jeff Priskorn,,,,,Dan Corrigan,Jacquie Floyd,John F. Kerr,Jeff Priskorn,,Loose Change Entertainment LLC,,,,
857356,Batman's Gonna Get Shot in the Face,16,7,64,,8/13/2006 0:00,2006,8,13,200,,,,,Vince Bruno,Larry Longstreth,Clarissa Paciotti,Rachel Belvin,Andy Gasper,Jacob Drake,Larry Longstreth,,,,Jacob Drake,Larry Longstreth,,,,Bullcrank.com,,,,
2529420,Superman vs. The Office,3,,,,4/28/2010 0:00,2010,4,28,100,,,,,Matthew Craig,Nate DuFort,Chris Pagnozzi,Sam Richardson,Monica Wilson,Jeff Hadick,,,,,Nate DuFort,Chris Pagnozzi,,,,Mansuit Comedy,,,,
7483274,Seven Deadly Souls,23,,,,5/15/2017 0:00,2017,5,15,,,,,,Johan Noel Alcantara,Matthew Cabradilla,Casi Colobong,Maurice Cortez,Haven Estelita,Noah Tramuto,,,,,Brooke Maeda,,,,,Winterwood Productions,,,,
4243922,Heroics,18,,,,1/2/2015 0:00,2015,1,2,,,,,,Bradley John,Andrew Foster,Ewen MacIntosh,Paulette McMasters,Francesca Secchi,Laurence Brook,,,,,Laurence Brook,Laura Spini,,,,London Film School,,,,
2251345,Hero Story,16,8,23,,4/23/2012 0:00,2012,4,23,,,,,,Nick Edwards-May,Annie Quigley,Kaylon Hunt,James Lontayao,Scott Evans,Kaylon Hunt,,,,,John Roderick Davidson,Nick Edwards-May,Kaylon Hunt,Vanessa Paul,Jus Riddick,Oneiros Entertainment,Chronicles Film,,,
487224,Reality Round-Up: Superhero Edition,4,6.8,5,Not Rated,4/14/2005 0:00,2005,4,14,200,,,,,Jason Boyles,Matthew Combs,Patrick Combs,Steven Cook,Mark Diestler,Mark Diestler,,,,,Patrick Combs,Mark Diestler,,,,Red Giant Productions,,,,
6274294,Super Student,9,,,,9/29/1972 0:00,1972,9,29,,,,,,Kevin Corcoran,,,,,Josh Becker,,,,,Mr. Buck,,,,,Buck Production,,,,
4017902,Black Superheroes,3,1.7,7,,2/7/2013 0:00,2013,2,7,,,,,,Kevin Barnett,Nore Davis,Jermaine Fowler,Calise Hawkins,Rob Lathan,Ed Mundy,,,,,Todd G. Bieber,Julie Gomez,,,,Upright Citizens Brigade,,,,
4600738,#HeroIsTheNewBlack!,2,,,,4/13/2015 0:00,2015,4,13,,,,,,Christi Luv,,,,,Christi Luv,,,,,Christi Luv,,,,,Epic Media Productions,Hopestar Productions,,,
1935291,Touched by a Lawyer,6,,,,5/4/2011 0:00,2011,5,4,500,,,,,Nello DeBlasio,Mary Egan,Nick DePinto,Richard Fiske,Gale Nemec,William R. Coughlan,,,,,Kenneth J. Coughlan,Mary Kay Coughlan,Pam W. Coughlan,William R. Coughlan,Bjorn Munson,Tohubohu Productions,,,,
2118729,Supernormal,8,,,,8/18/2011 0:00,2011,8,18,1100,,,,,Eric Poppick,Celeste Innocenti,Julie Clemmons,Wilson Adam Schooley,Tony Beville,Roman S. Koenig,,,,,Barry J. Bridge,Roman S. Koenig,Sandra Orion,Jacob Roark,Carla Van Wagoner,Mercury Cinema,Entelek Productions,,,
1510807,Marvel 14: Les super-héros contre la censure,52,7,17,,9/11/2009 0:00,2009,9,11,,,,,,Claude Vistel,Matthieu Dahan,Jean-Pierre Dionnet,Bernard Joubert,,Jean Depelley,Philippe Roure,,,,Fabrice Lambot,Jean-Pierre Putters,,,,Metaluna Productions,,,,
1417072,Following Suit,3,,,,2/12/2009 0:00,2009,2,12,200,,,,,Kevin Herrmann,Hal Semmens,Joel Cranson,Brenda Cranson,Melodie Bogart,Joel Cranson,,,,,Webb Pickersgill,,,,,Bassline Digital,,,,
2349330,The Duel,,,,,8/10/2012 0:00,2012,8,10,,,,,,JP Frydrych,Herbert Steve Hernandez,Craig Macdonald,Chelsea Samuelson,Jonathan Levy Maiuri,Robert Garcia,,,,,JP Frydrych,Craig Macdonald,,,,Jump Ship Productions,,,,
3843930,TKO an Human Experiment,66,,,Not Rated,3/20/2015 0:00,2015,3,20,15000,,,,,Li Zhang,Blake,Lisa,,,Li Zhang,,,,,Candice Rogers,,,,,Ani-Flix Studios,,,,
119187,Gentleman,,6.1,25,,9/12/1997 0:00,1997,9,12,,,,,,Bryan Shukoff,Sean Crespo,Jason Lont,Jennifer Butler,David Harari,Stephen Scaia,,,,,Robert LaRose,,,,,Blue Duck Pictures,Dick's Flicks,Neuro-Twist Productions,Slippery Noodle Productions,
150831,Happy Holland,7,5,22,Approved,8/1/1952 0:00,1952,8,1,,,,,,Roy Halee,,,,,Eddie Donnelly,,,,,Paul Terry,,,,,Terrytoons,,,,
151315,Lazy Little Beaver,7,4.7,12,,12/26/1947 0:00,1947,12,26,,,,,,Dayton Allen,,,,,Eddie Donnelly,,,,,Paul Terry,,,,,Terrytoons,,,,
218025,Batimam e Robim,25,6.8,5,,6/22/1997 0:00,1997,6,22,,,,,,Marco Ricca,André Barros,Fábio Coutinho,,,Ivo Branco,,,,,Ricardo Andrade,Ivo Branco,Kiko Josué,Thaís Leite,Marcos Madalena,Etcetera,,,,
2207582,Hero-Man,11,,,,11/8/2012 0:00,2012,11,8,4500,,,,,Devin Vogel,Carlee Avery,Chris Pickup,Brayden Patterson,Samuel T. Rudloff,Elizabeth Wiegard,,,,,Elizabeth Wiegard,,,,,E Wiegard Films,,,,
5749076,Delphine Maillard: Super Girl,,,,,1/9/2017 0:00,2017,1,9,1500,,,,,Jerry Kwarteng,Delphine Maillard,,,,Alexander Lony,,,,,Yann Grouhel,,,,,Achtung...Licht Filmproduktion,,,,
8248814,In the night silence,4,8.6,27,,4/7/2018 0:00,2018,4,7,10,,,,,Sergey A.,Nikolay Yeriomin,,,,Sergey A.,,,,,Sergey A.,,,,,Terra Studio,,,,
2597794,ACT Honour Walk,50,,,,1/1/2013 0:00,2013,1,1,,,,,,Wendell Charles NeSmith,Julie Rogers,Risteard Tormey,,,Wendell Charles NeSmith,,,,,Wendell Charles NeSmith,,,,,Open Source University,,,,
52746,Zoku sûpâ jaiantsu - Dokuga Ôkoku,56,5.6,8,,4/24/1959 0:00,1959,4,24,,,,,,Ken Utsui,Terumi Hoshi,Shinsuke Mikimoto,Jôji Ôhara,Seiji Hara,Nagayoshi Akasaka,,,,,Mitsugu Ôkura,,,,,Shintoho Film Distribution Committee,,,,
152658,Sunny Italy,7,5.4,18,,12/30/1950 0:00,1950,12,30,,,,,,Roy Halee,,,,,Connie Rasinski,,,,,Paul Terry,,,,,Terrytoons,,,,
5840356,Radio Hero,7,,,,5/14/2016 0:00,2016,5,14,500,,,,,Sabrina Bezerra,Carolyn Holland,Tess Lloyd,Robert Nixon,Roger Shakra,Roberto Guimaraes,,,,,Chris Denmead,Roberto Guimaraes,,,,Metro West Movies,,,,
5879306,Static,8,,,,3/31/2016 0:00,2016,3,31,,,,,,Luba Shul,Olivia Clare Vale,,,,Eric Theisen,,,,,Amparo Bueno,Matt Ryan,Eric Theisen,,,Lucid Monkey Films,Mister Films,,,
3186140,Batman Beyond Forgotten Memories,20,8.6,16,,7/13/2007 0:00,2007,7,13,800,,,,,Mackenzie Burnett,Wyatt Harms,Andrew Harvell,Gary Landry,Travis Landry,Travis Landry,,,,,Travis Landry,William Phelps,,,,Men With Ties Productions,,,,
6342166,Yellow Sock,11,,,,11/1/2016 0:00,2016,11,1,1000,,,,,Liam Blundell,Doc Butler,Donal Cox,Kiki Kendrick,Cally Lawrence,Booker Woodford,,,,,Henriette-Mercedes Spiering,,,,,Little Balloon,,,,
3959684,Rocketman Flies Again,2,4.4,5,,3/29/1966 0:00,1966,3,29,,,,,,Donald F. Glut,Bart Andrews,Larry M. Byrd,Eric Hoffman,,Donald F. Glut,,,,,Donald F. Glut,,,,,Democracy Pictures,,,,
4444402,The Citizen: Better,9,,,,12/19/2012 0:00,2012,12,19,3000,,,,,Jordan Glaski,Dylan Montrond,Steve Smith,Marguerite Sundberg,Jim Uva,Nathan Faudree,,,,,Paul Gonzales,,,,,Danger Yak Creations,,,,
2155333,Lost Heroes,,,,,8/18/2011 0:00,2011,8,18,,,,,,Evan Green,Morgan Lariah,Brandon Godsey,Evan Scott,Bob Lindberg,Craig Obligacion Wilson,,,,,Norma Herrera Voelkel,Trina K. Sandal,,,,Mental Eclectic,,,,
3503812,Deon,5,,,,9/29/2010 0:00,2010,9,29,10,,,,,Dean Balloch,Kevin Poulton,Luke Poulton,Luke Walpole,,Dean Balloch,Luke Poulton,,,,Dean Balloch,Luke Poulton,,,,Psycho Style Films,,,,
331619,Rock Bottom,84,6.8,8,,7/1/2002 0:00,2002,7,1,,,,,,Jim Florentine,Eric McMahon,Jim Norton,Carie Karavas,Steven O'Connell,Steven O'Connell,,,,,Mary Corrigan,Frank Neuwirth,,,,Brooklyn-Born Pictures,,,,
150072,The Catnip Gang,7,5.4,14,Approved,6/2/1949 0:00,1949,6,2,,,,,,Dayton Allen,,,,,Eddie Donnelly,,,,,Paul Terry,,,,,Terrytoons,,,,
151314,Law and Order,7,5.1,16,,6/23/1950 0:00,1950,6,23,,,,,,Dayton Allen,Mel Blanc,,,,Eddie Donnelly,,,,,Paul Terry,,,,,Terrytoons,,,,
3564180,Batman Beyond Path of Destruction,22,8.9,14,,12/25/2006 0:00,2006,12,25,500,,,,,Andrew Harvell,Brock Reindl,Michael Walsh,Travis Landry,William Phelps,Travis Landry,,,,,Travis Landry,William Phelps,,,,Men With Ties Productions,,,,
307269,Oigyeseo on Ulemae 2,90,5.7,23,,12/20/1986 0:00,1986,12,20,,,,,,Hyung-rae Shim,Keum-ran Son,Yun-a Woo,Yeong-deok Kim,Seong-ho Kim,Cheong-gi Kim,,,,,Cheong-gi Kim,Chun-beom Kim,,,,Seoul Donghwa,,,,
6175944,Miracle Grow,10,,,,9/29/2016 0:00,2016,9,29,,,,,,Yorke Fryer,Laura Long,,,,Alexander Barker,,,,,Alexander Barker,,,,,Milliner Entertainment,,,,
2261954,Russell the Spruce,3,,,,5/29/2012 0:00,2012,5,29,,,,,,Harry Harmon,,,,,Ben Falk,,,,,Phil Vanier,Jordan Wood,,,,Asylum Films,,,,
148005,Comic Book Land,7,5.2,16,,12/23/1949 0:00,1949,12,23,,,,,,Tom Morrison,,,,,Mannie Davis,,,,,Paul Terry,,,,,Terrytoons,,,,
478495,The Country Fog,8,7.9,7,,8/5/2005 0:00,2005,8,5,,,,,,J.P. McNeely,Klara Nizki,Alexandra Hussey,Lance Adams,Shawn Steele,Miranda Megill,,,,,Matt Balzer,Miranda Megill,Cristina Serrano,,,Cat Fight Productions,,,,
150286,The Dead End Cats,7,5.1,35,Approved,2/14/1947 0:00,1947,2,14,,,,,,Sid Raymond,,,,,Eddie Donnelly,,,,,Paul Terry,,,,,Terrytoons,,,,
150538,The Feudin' Hillbillies,7,5.4,9,,4/23/1948 0:00,1948,4,23,,,,,,Tom Morrison,,,,,Connie Rasinski,,,,,Paul Terry,,,,,Terrytoons,,,,
804352,Superhero's Son,14,6.3,6,,1/27/2006 0:00,2006,1,27,126260,,,,,Juho Milonoff,Heikki Nousiainen,Janne Reinikainen,Niko Saarela,Leena Uotila,Kaisa Penttilä,,,,,Liisa Penttilä,,,,,Edith Film Oy,,,,
311596,Alien Thunder Dragon,78,,,,7/7/1987 0:00,1987,7,7,,,,,,Hyeon-gon Kim,Won-seob Seo,Chang-seon Park,Kyeong-hie Jeong,,Sun-deok Bang,,,,,Won-shik Kang,Hae-seon Park,,,,Haeseong Films,,,,
152059,Prehistoric Perils,7,5.8,28,Approved,12/28/1951 0:00,1951,12,28,,,,,,Roy Halee,Tom Morrison,,,,Connie Rasinski,,,,,Paul Terry,,,,,Terrytoons,,,,
150546,A Fight to the Finish,7,6,23,Approved,11/14/1947 0:00,1947,11,14,,,,,,Tom Morrison,,,,,Connie Rasinski,,,,,Paul Terry,,,,,Terrytoons,,,,
5759316,Resonance,20,,,,9/29/2016 0:00,2016,9,29,,,,,,India McGee,Charmar Jeter,TJ Thomas,Felix Resto,Rick Rodgers,Antoine Braxton,,,,,Antoine Braxton,Monique Stout,Dillon Wilson,,,Tell-A-Vision Films,,,,
2325529,Arnulfo & Querubín,,,,,3/29/2012 0:00,2012,3,29,5000,,,,,Chema Rolland,Jordi Aguilar,Antonio Ovejero,Carmen Carpio,Pedro Requivila,José M. Blázquez,,,,,José M. Blázquez,,,,,New Slang Productions,,,,
5304686,Wink Girl Returns,15,8.2,5,,12/1/2015 0:00,2015,12,1,,,,,,Luca Borghi,Davide Bulgarelli,Loris Coccia,Camilla Dottino,Erika Ferretti,Alessandro Sala,,,,,Alessandro Sala,,,,,Iaspala,,,,
417092,Robot Star Jjangga,76,,,,7/16/1988 0:00,1988,7,16,,,,,,Hyeon-gon Kim,Sung-min Lee,,,,Yeong-han Kim,,,,,Bong-shik Ahn,Mu-ung No,,,,Hyundai,,,,
4613604,Blackman,5,,,,1/25/2015 0:00,2015,1,25,70,,,,,Kevin Kennedy,Aidan O Sullivan,Graeme Coughlan,Richard Duffy,Uriel Lapcevic,Richard Duffy,,,,,Richard Duffy,,,,,Seeking Utopia,,,,
150963,Hot Rods,7,4.4,14,,5/19/1953 0:00,1953,5,19,,,,,,Tom Morrison,,,,,Eddie Donnelly,,,,,Paul Terry,,,,,Terrytoons,,,,
319384,Eunhaeseo on Byeolddong wangja je3tan: Eunha yeolcha,95,4.8,6,,7/16/1988 0:00,1988,7,16,,,,,,Yong-shik Lee,Geon-ju Lee,,,,Do-won Seok,,,,,Je-hong Park,,,,,Damoa Films,,,,
150215,The Crackpot King,7,5.4,18,Approved,11/15/1946 0:00,1946,11,15,,,,,,Dayton Allen,Roy Halee,,,,Eddie Donnelly,,,,,Paul Terry,,,,,Terrytoons,,,,
